Image,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
1DLIR_60dose_2-5mm.nii,0.9855105417876333,0.7973418130928152,10.591238696676974,13.283184855933415,15.524683771277866,16.09949145053695,15.300597112815385,17.41439245000649,1061.0613151923535,13.090718704036227,0.7172504106116977,701.412723511602,0.6610482480783376,1085.1606961344191,73.0,105.0,6365574.0,1.2274458592067727,15.25,3.305268452320158,135.0,9.641243010641862,89.02030456852792,89.0,52.0,83.0,6.769349845201237,89.87847124817283,0.17106261715362786,8766079.585196903,0.5261730526424283,153.5249684351568,4.577429399179088,1.8684344265669757,0.16822850629667382,0.7121714559890511,0.549419987574437,0.12816527474195635,0.4786476899154538,1.1605552608990393,0.31792986489152475,0.7724268152662955,0.7677533848081713,0.9689414649335263,0.90662442743764,-0.02825675524578292,0.23311681965279293,0.41714431070017827,2.1297441762714047,0.2873487819140894,2.3917262293372246,0.19222036411589796,0.4866629391920655,4.25948835254281,1.767642427325298,0.315397860890872,5.150427426244593,39.64467005076142,0.05031049498827592,33.37413357726301,414.6243654822335,0.32122059316138013,4.6421319796954315,143.94416243654823,610.6700507614213,36.399790256627185,0.31176854201917653,0.05086270096300993,0.2158234182234746,0.03117503371901811,216.18356123291653,0.42659236327866445,0.442068312287382,4.802971238856641,4.266395598745984,18.75338405905561,1.1871610967427713,0.3430370952382931,2.774990165666669,261.48377175725625,0.5011063145575055,0.6340296759078486,1.4174132722862731,0.7233473892784621,3.534687125473042,0.26803239278406327,23.72340425531915,0.504753282028067,1.0937075599818922,4.0638297872340425,6593.531914893617,27643.44680851064,1621.591755319149,0.6972517730496455,11.0,0.23404255319148937,0.4344590706179835,1.497416615097091,0.339623923535908,3.4008626428563993,0.05964467005076142,6312.434585785422,10.474935840582084,0.010589413158377825,2.31529872523992,0.01985512397755088,0.047870316153588194
2FBP_40dose_2-5mm.nii,0.9640852263790108,0.3777389408390634,7.547924452676386,19.981854229564853,21.668155368667964,21.668155368667964,23.18669362221692,23.892761828337783,2021.2495072985796,19.264210458382426,0.6809681572148704,1135.2824863990418,0.5616735995727505,2053.267256264491,44.0,132.0,13583320.0,2.547675442484182,46.0,2.986161274111963,194.0,27.529850689201155,88.99932930918847,89.0,-14.0,208.0,19.535150762605817,95.44740915368828,0.05209205240761218,18705691.60788906,0.1985537189153252,1189.3272966662037,27.27340434920002,62.633822325224955,0.06012938689304717,4.539241623923769,3.166662934501388,0.1756674226595358,1.3795321293648979,2.089143392855648,1.2476202865678603,0.5320476510783126,0.478188015170327,0.9647795002824106,0.8767189087824703,-0.025815453355150873,0.3208122865800937,0.4589188612910615,5.189010662386918,0.04311681841557825,4.965366968593258,0.21323783484208836,0.08104199550201509,10.378021324773833,3.121356151456922,1.9264761396062893,5.584304197566522,168.34808853118713,0.11290951611749639,6.379949268605148,296.0435949027498,2.012757969682616,27.701542588866534,30.370892018779344,845.6948356807512,1.316562974153817,0.05506938424449443,0.14370718940246524,4.368333345948263,0.01273210071437362,242.00452681928275,0.1908451214531915,2.1532206166021375,27.720046193191187,1.6212436964595491,44.74398493385739,0.08505774256586598,0.056852205415792674,3.276263493357999,946.8473857924928,0.7415402553925416,0.8500748078212867,0.21639546443843555,0.8828391287573597,24.45893232397881,0.05156196566946161,28.14975845410628,0.13598917127587576,5.264066839366146,31.33816425120773,1189.3574879227053,32464.35265700483,46.790160632735834,0.09473446079093652,72.85507246376811,0.35195687180564306,0.6144389278000075,20.312723502846424,0.06753917724249825,4.891083050007264,0.13883299798792756,1137.4757403906742,4.823305941097916,0.004487082354916709,30.286586109277756,0.053875294114770815,0.10879759844844394
1FBP_40dose_1-25mm.nii,0.9637583011816392,0.5035990148715449,11.677416943880672,23.187926503111367,26.096602583056704,29.923423746934684,29.687519073486328,30.83010846615331,3816.4812490477093,22.347556654563316,0.49655408668079976,2378.4443036639323,0.6232034558685184,3845.572644613408,26.0,145.0,52654601.0,2.950217797282626,63.0,2.9557003912724733,251.0,36.903543238739786,85.37636526410027,86.0,-73.0,324.0,25.978203949116775,97.0971705007308,-0.04927689051071921,36255522.51005081,0.15059852254848766,2138.736773538919,50.30865819392679,198.42427534289482,-1.2543437097359478,8.126653042119901,5.763587041714412,0.1695832438804946,1.882516970735764,2.469946581999679,2.1973291865431173,0.4626767755819457,0.38986759077304717,0.9728933059370489,0.8887867113649783,-0.01576212178947456,0.2690175397683866,0.38588973880864325,7.0508617048558815,0.023568164332742777,5.838691791436559,0.1816689847416046,0.050760061470566706,14.10172340971176,3.5511842748885933,3.472560020958579,5.915394999747083,687.0601611459266,0.12301882921144612,5.762417269047015,841.0927484333035,3.5070644687898986,51.5740376007162,25.285049239033125,1305.0673231871083,0.5808279986328481,0.030133290728253465,0.1703737696623971,8.75660405907349,0.00891703621298037,703.8368804776685,0.145090304460079,3.723584104910937,51.56269607285697,1.5178197373583282,78.30036994508747,0.043247044396832364,0.03113145701092472,3.615905533302737,3759.276868405541,0.7732225928678363,0.8685214516906549,0.1865839709351868,0.900626330976579,46.42797397246024,0.028759145283068117,100.48195329087049,0.10666874022385402,8.04096740458256,51.23460721868365,2792.629511677282,143474.4278131635,57.67288699797074,0.05628029664426987,340.31847133757964,0.3612722625664327,0.6205538050362411,31.966124713271086,0.041747882089057525,5.426489280401989,0.1686660698299015,2757.4779560586185,7.410672685669243,0.0011827599064496942,108.50189451851809,0.050499069404391334,0.0768219631257178
1DILR_100dose_2-5mm.nii,0.6531785856506171,0.6253196708792088,13.375815141275346,21.390363623886564,22.947487818596912,22.947487818596912,16.678600404279287,24.345191647223682,2195.166706430535,13.971727458402636,0.6125294513286552,1333.5280468945193,0.6074837245791282,2235.0454439418304,74.0,103.0,12818089.0,1.0933666264459023,14.0,3.2380561643152483,127.0,9.019223432109817,88.13493530499076,88.0,44.0,83.0,6.490110830315445,88.86942729547106,0.06129199766694246,17651886.2720215,0.583000680680407,130.00828661010905,9.543441535539047,1.4432761758408985,0.10196804385746303,0.6245323368697812,0.4075720032043882,0.21032547981891384,0.3802249160739774,1.0276070678568296,0.2616842073380401,0.8144453898180797,0.8126222506760522,0.9845417698008689,0.9372803017764897,-0.037742678626475734,0.2571734614685984,0.35629621483486795,3.080411738638885,0.3539132465303313,2.122498447521451,0.21619479043533255,0.563314086664932,6.160823477277772,1.6634089774289804,0.25802608501854235,5.190226499638506,76.91004313000616,0.047387580486756724,35.91058828174322,946.2101047443007,0.26213370719505386,9.58287122612446,186.1127541589649,1729.5077017868146,20.562617751762854,0.11834445813650989,0.03988287606114109,0.37538819023993664,0.006735953119069357,431.2786028050636,0.459445541667941,0.38936514951882434,9.727067161594446,6.298894373873552,58.74075019284992,0.7153702711645445,0.1240613300190103,2.9462009884650837,407.89270583621396,0.42260156468980103,0.5670884876060478,2.5356233171230818,0.661998781275747,6.470631615099582,0.08616729452443452,26.766666666666666,0.4461111111111111,1.0830555555555554,9.016666666666667,24681.35,226580.68333333332,2716.701449074074,0.18524537037037037,15.6,0.26,0.5162093311648147,4.885168114694356,0.1005283877722813,3.7251052379764125,0.036968576709796676,23949.6475,9.537472661808282,0.005185606650861135,3.426114962130866,0.008409266552168834,0.043501397979276074
1FBP_40dose_2-5mm.nii,0.9640852263790108,0.3777389408390634,7.547924452676386,19.981854229564853,21.668155368667964,21.668155368667964,23.18669362221692,23.892761828337783,2021.2495072985796,19.264210458382426,0.6809681572148704,1135.2824863990418,0.5616735995727505,2053.267256264491,44.0,133.0,13336002.0,2.5136380712014126,47.0,2.821168902721301,191.0,27.304215186041354,88.28303152246814,89.0,-12.0,203.0,19.530574389328933,94.57448918193609,-0.029929167217690584,18365108.139555845,0.20192741515041512,1150.440349227041,27.025310514346298,58.158659759872926,-1.1192149083169314,4.436598189180197,3.091656913095154,0.17764668887601467,1.3613663179695552,2.0743605700090386,1.2232904165191079,0.5349705642436537,0.4819308217019854,0.9655637249731109,0.8780869190230459,-0.026369349300838212,0.33282564675377113,0.4615848819306143,5.165895184068414,0.04352709269547556,4.927273802848257,0.22279885956908604,0.08093660616111882,10.331790368136827,3.1028844246184955,1.8820637755688379,5.570434533824774,168.6485580147552,0.11311103823927243,6.433744879291397,301.07377598926894,1.9241764020294356,27.56539235412475,30.966465459423205,868.5902079141516,1.3341102199195,0.05723562706126741,0.13170930845711518,3.64980789119787,0.013953351923397396,246.18881858943908,0.19459849088835018,2.052599849908548,27.512722647008253,1.6376045704651798,45.22541016346337,0.08789259753326845,0.05953819920983025,3.2472842772565564,941.0583403420103,0.737935101866985,0.8479595521849043,0.22204655679851243,0.8803220265304407,24.174701119871056,0.05410354769352914,27.272727272727273,0.13774104683195593,4.640266299357208,27.41919191919192,1323.8939393939395,38664.37373737374,48.243432817244,0.1159277471744403,56.92929292929293,0.2875216814610754,0.5480158825317185,15.48916952403252,0.07853157111799165,5.098510419390298,0.13279678068410464,1267.1884756657487,4.785247734654032,0.004395669184294343,30.668942479559803,0.051379871023884166,0.10794069309908624
1AV_100dose_0-625mm.nii,0.8455672104456992,0.8312816080158949,12.817095644021775,15.418476146264865,18.518146772722172,18.86298981858604,16.92448983987552,20.378994777366646,1289.1590868351036,13.037357864320736,0.36701912171500095,1560.7491568247708,1.2106722690497596,1306.1864470602748,56.0,129.0,35723641.0,2.2932572271047467,37.0,3.1315778616398995,191.0,22.789017367543963,92.67185028993147,93.0,-13.0,204.0,15.956541560716891,97.03517532521576,-0.015361305690866491,12298823.32995434,0.2401459841844446,827.7534142358894,27.919202081534237,35.37474058336288,-0.036810713392296135,3.374157443057549,2.227374569063426,0.20468869195103345,1.1308766138238844,1.8897654637473178,0.9377679136582068,0.5807991851221773,0.5401922403804973,0.9746164570296375,0.8961472649316284,-0.023093215002315728,0.2796804565423512,0.48818781665561467,5.256640541877176,0.060691430233629454,4.522686657461451,0.2229271165815857,0.11669653840047599,10.513281083754352,2.917340067314053,1.400383003030244,5.768104790811953,316.47706905640484,0.08341514735276881,11.959944245123602,911.1138639957828,1.4103958640685887,28.758829731154453,52.611491829204006,1503.3518713758567,2.0485264973367663,0.04493267293885281,0.10225660507195669,3.079171577099971,0.006562350466502709,678.0939638018701,0.2252234739676791,1.5649448000500736,28.804981367161115,1.9724879449184556,56.58769561183499,0.08479272178569754,0.0462348075257324,3.25865377555312,2017.345875471999,0.6666905561213953,0.7932362840111918,0.3663621474143221,0.8419072099427344,24.287219910113684,0.039832816977932436,56.43801652892562,0.15547662955626892,4.235290546334873,30.887052341597798,7537.8071625344355,211891.95316804407,286.72579840049985,0.07005387526401236,121.72727272727273,0.3353368394690709,0.5962019601119248,18.599086335427465,0.045369101356402285,4.922797861104082,0.09567738534528203,7428.567235085642,10.284380873036689,0.001775376027400276,27.28097906871656,0.031695980415858166,0.04767465676303258
2DLIR_100dose_1-25mm.nii,0.7536164636236478,0.745258628537724,12.73218019438193,17.084243921286507,18.645265974952046,20.013167430494885,18.43556689275728,21.95567429070087,1316.7155813528466,12.874967487643739,0.45753553040125117,1269.757000038113,0.9643365796078098,1340.614134120377,71.0,108.0,16241918.0,1.4253920293382463,20.0,2.835163009814769,137.0,11.650168605171087,90.17565485362096,90.0,42.0,95.0,8.36482785319692,91.33467358495379,-0.05679493873750138,11183433.403196797,0.43287303580845143,210.37387059068394,10.317661837979475,2.7035449385073327,-0.028606775634077177,0.9544423402183396,0.6363809089301982,0.19628947008613284,0.5515795079038722,1.2034449370774414,0.32966785594599296,0.7382352637871783,0.7326903861506964,0.9762132569546332,0.9100814094857952,-0.031850314070372046,0.25537662359604174,0.4784034679371215,3.1995023646635206,0.20081374068191626,2.711468479163133,0.22258887854194465,0.3514654219252496,6.399004729327041,1.999536571034884,0.39770581228713453,5.405366177603256,110.01078582434515,0.05650271485585267,25.640887209036382,842.803800719055,0.4232790414921986,10.219825372367746,115.29173086800205,1189.4658448895736,12.103596986817324,0.11943902299834504,0.055297709498169464,0.5237628167425191,0.009646496701090232,509.3614833942754,0.3862408169202034,0.5036029219805077,10.173388831942889,3.4931250491740498,35.46889251030797,0.39609735095643434,0.12510916094423857,2.8163344101047723,745.7839673932923,0.549240723100633,0.6742918098850302,1.0874094680007458,0.7581847410401502,7.642224116285143,0.09868346197301155,38.01030927835052,0.39185885853969604,1.2167074078010414,9.195876288659793,15156.340206185567,148813.17525773196,1607.0963058419245,0.19532646048109967,27.309278350515463,0.2815389520671697,0.5424166024977052,4.765532841838207,0.1160578408043386,3.919354772024148,0.049820236260914225,14753.448400467638,15.145881904896966,0.0036432885749269344,4.547585596502771,0.018342993773407538,0.02892075815848543
1DLIR_100dose_0-625mm.nii,0.8455672104456992,0.8312816080158949,12.817095644021775,15.418476146264865,18.518146772722172,18.86298981858604,16.92448983987552,20.378994777366646,1289.1590868351036,13.037357864320736,0.36701912171500095,1560.7491568247708,1.2106722690497596,1306.1864470602748,71.0,113.0,33113997.0,1.5613960358484869,23.0,2.771111622698292,149.0,13.168866498138588,91.98444913020559,92.0,39.0,110.0,9.412938297523315,93.42371634070092,0.04528901323806291,11400383.260251608,0.3899540072289043,266.8518931203696,10.537399865966684,4.153238547870925,0.0911392284639475,1.1982919508608325,0.7964346257389627,0.20101686420155676,0.6331304500928028,1.3192089091160009,0.3916245517103397,0.7100575986632756,0.6997651925182146,0.9707475517742529,0.8983239859119642,-0.02930414597029098,0.25311106167939273,0.49585438599479004,3.230589244234648,0.15950755276900003,3.0378031030461754,0.21157402144772147,0.2871628402491865,6.461178488469296,2.1685912905669933,0.4986816441499489,5.515060493195726,215.9994728518714,0.05693185894883273,23.112479849853095,1479.4855034264629,0.5115313305780095,10.761992619926199,115.9193463363205,1238.6871375856615,12.00347258829731,0.11686332220465062,0.04772396255525196,0.5310380849175113,0.007286398661525378,890.7322664770279,0.3510726446669518,0.6058147821611071,10.760025557805271,3.2749116912417104,34.97659224593717,0.3623641125641442,0.1222228832845301,2.9859322651696085,1352.3699428634259,0.5258979815475717,0.6679372288228377,0.9552254636739131,0.7480450824454714,8.020893028834264,0.09500929934020823,53.13333333333333,0.3542222222222222,1.6946222222222223,11.14,34056.4,363382.43333333335,3412.034507407407,0.18074444444444446,38.586666666666666,0.25724444444444444,0.5127960760575421,6.247798570234988,0.08355196523834589,4.13344858536068,0.03953610964681075,33416.6472888889,33.3226274595446,0.0017667520331049852,5.050876524262833,0.02540656315611874,0.01354383322048796
1AV_40dose_0-625mm.nii,0.9667781672206164,0.6812854377980879,13.593163407012506,19.952229495680342,24.615495449739182,24.879884331226695,25.849033840019285,26.685222692451635,2714.3936067754566,19.289379863798967,0.29695483943961504,3168.902907625009,1.167444139167968,2737.001121278119,41.0,137.0,73815441.0,2.648397276476797,50.0,3.119641187613416,227.0,29.63746241050591,88.84817610062893,89.0,-74.0,301.0,20.792414177172475,96.35850316435739,-0.041934855444730884,25412949.029514324,0.18725309916538113,1390.9627356671017,51.918025631747646,103.84763056303018,-0.5584275772124668,5.753385861213132,3.269902555746302,0.27475004497645317,1.3903548307751963,2.116280394745394,1.3199364399392866,0.5323465932085691,0.4785118675846507,0.9817428870102527,0.9089050544270147,-0.02974933616169946,0.3473191428411033,0.45618558307004015,7.162059625046462,0.03808601813271383,5.18733636442413,0.2817618028280444,0.07758674469209223,14.324119250092924,3.303044725431988,2.2558221042398583,5.930387061112698,790.5300628930818,0.09943774376013607,8.41938410664135,1488.6621383647798,2.304252268502037,52.34163522012579,38.25433962264151,2027.2583647798742,0.801203894179792,0.02398232556701598,0.12147731708141388,6.412470853001446,0.003807949954227919,1178.4635333537803,0.17889265256593273,2.4846997781377262,52.26371746452203,1.7436041003527656,91.47065660943154,0.040391283461760616,0.024494155315598364,3.4773608307467367,4729.099219328331,0.7151853364181112,0.8283792936623124,0.2749509843527363,0.8697828460456474,45.4027520238294,0.021660016969820617,115.91532690246517,0.12423936431132386,6.053418251120922,52.87245444801715,4640.1714898177925,240675.9721329046,93.75486502861504,0.03454906943778937,291.983922829582,0.3129516857766152,0.5761717003468518,31.12384718485927,0.020613633703120176,5.446426612142306,0.11735849056603774,4567.565747528113,9.463371677887586,0.0009047567655026204,70.31452746158723,0.028208124553795243,0.05586155428326925
1FBP_100dose_2-5mm.nii,0.6531785856506171,0.6253196708792088,13.375815141275346,21.390363623886564,22.947487818596912,22.947487818596912,16.678600404279287,24.345191647223682,2195.166706430535,13.971727458402636,0.6125294513286552,1333.5280468945193,0.6074837245791282,2235.0454439418304,55.0,122.0,13867947.0,2.1708453742647937,37.0,2.9152164985797477,170.0,21.117932341202724,88.59581022797289,89.0,6.0,164.0,15.088900534970241,92.43720954219813,0.029672618847414622,19097653.579283286,0.2566757360782255,695.4201179972583,16.792433050933184,20.300624832400054,0.22802966946220915,2.6384816397678104,2.104975012821541,0.11281728222340016,1.1072919903872287,1.8521726081650767,0.8696277996183543,0.5836509433032159,0.5434621883974929,0.9616761802157446,0.8744071882464706,-0.0161154496128638,0.23098407669151566,0.4894188153009335,4.0815363603256545,0.06742140946568129,4.3009462976825885,0.15077571974295975,0.12973125834205576,8.16307272065131,2.736474215039142,1.1858641631473377,5.431013437178947,150.04251386321627,0.09244763639138402,9.369682350408807,416.58471965495994,1.190828543324947,17.692544670363525,45.34750462107209,782.1731361675909,3.060629380937012,0.0832954146949394,0.10143262255686457,1.8720908473225724,0.015899139501196036,318.58785949752007,0.24273388075660635,1.3116242721625737,17.76772961069816,1.8955051519863821,33.24385778592874,0.14847738729626297,0.08670848502826424,3.071485042393612,905.3662877371042,0.6841128171152597,0.8077634011090573,0.33115634521533394,0.8508102095625873,15.155244209579315,0.07627209905388187,28.103896103896105,0.1824928318434812,3.7490301905886323,19.233766233766232,3433.461038961039,59335.81168831169,221.2005612244898,0.17416589363017934,46.54545454545455,0.3022432113341204,0.5622894308584923,10.769189621410401,0.12220097502847223,4.6358443412497445,0.0948860135551448,3322.3913391803007,8.885275702854356,0.0038821250738342496,15.237061072227458,0.0456965180587647,0.05560539332341409
